codeMagasin;NomMagasinConcurrent;AdresseMagasinConcurrent;CodePostalMagasinConcurrent;VilleMagasinConcurrent;NomEnseigne;CodeProduit;TypeCommanditaire;OffreNiveau1;OffreNiveau2;OffreNiveau3;NumTarif;DateDébutTarif;DateFinTarif;DateRelevé;NotrePrix;PrixConcurrent
1022;-728;NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;66.33;7.97
1022;-728;NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;55.78;59.32
1022;-728;NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;31.68;76.05
1142;phonehouse(745);32 av du gal leclerc;75014;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;83.3;78.34
1142;phonehouse(745);32 av du gal leclerc;75014;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;26.6;80.93
1142;phonehouse(745);32 av du gal leclerc;75014;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;34.75;44.56
1142;phonehouse(745);32 av du gal leclerc;75014;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;74.6;4.31
1843;-765;NULL;0;NULL;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30;17.78
1843;-765;NULL;0;NULL;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.33;83.78
1843;-765;NULL;0;NULL;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;55.5;15.3
1843;-765;NULL;0;NULL;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.22;76.82
1712;-786;rue soufflot;75005;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;12.78;45.33
1712;-786;rue soufflot;75005;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;86.66;88.61
1712;-786;rue soufflot;75005;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;26.02;37.17
1094;AUCHAN pérols(788);c.ccial;34470;Pérols;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.46;69.74
1094;AUCHAN pérols(788);c.ccial;34470;Pérols;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;47.78;69.99
1094;AUCHAN pérols(788);c.ccial;34470;Pérols;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;56.93;97.33
1094;AUCHAN pérols(788);c.ccial;34470;Pérols;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;36.14;51.61
1833;Auchan(789);commercial;59760;grande synthe;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;6.5;59.06
1833;Auchan(789);commercial;59760;grande synthe;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;47.95;74.69
1833;Auchan(789);commercial;59760;grande synthe;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.99;86.31
1833;Auchan(789);commercial;59760;grande synthe;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.75;21.08
1833;telecom carrefour(792);st pol des jardins;59430;saint pol sur mer;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;43.09;95.33
1833;telecom carrefour(792);st pol des jardins;59430;saint pol sur mer;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;90.35;36.11
1833;telecom carrefour(792);st pol des jardins;59430;saint pol sur mer;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23.67;40.48
1150;internity(793);NULL;13200;arles;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;65.38;95.08
1150;internity(793);NULL;13200;arles;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.17;75.89
1150;internity(793);NULL;13200;arles;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.49;21.41
1150;internity(793);NULL;13200;arles;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.23;99.62
1018;CARREFOUR TELECOM(807);CLOS AUX ANTES;76410;TOURVILLE LA RIVIERE;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;18.5;59.29
1018;CARREFOUR TELECOM(807);CLOS AUX ANTES;76410;TOURVILLE LA RIVIERE;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;5.97;99.8
1018;CARREFOUR TELECOM(807);CLOS AUX ANTES;76410;TOURVILLE LA RIVIERE;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23.32;4.29
1018;CARREFOUR TELECOM(807);CLOS AUX ANTES;76410;TOURVILLE LA RIVIERE;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;75.84;63.51
1799;carrefour agen(825);zac agen sud;47000;agen;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.46;35.5
1799;carrefour agen(825);zac agen sud;47000;agen;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;1.61;28.28
1799;carrefour agen(825);zac agen sud;47000;agen;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.9;14.5
1815;auchan(845);4 voie domitienne;34500;beziers;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.56;54.87
1815;auchan(845);4 voie domitienne;34500;beziers;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.79;40.65
1815;auchan(845);4 voie domitienne;34500;beziers;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;76.65;5.68
1815;auchan(845);4 voie domitienne;34500;beziers;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;64.82;48.68
1050;CARREFOUR(896);NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.49;24
1050;CARREFOUR(896);NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;89.61;52.91
1050;CARREFOUR(896);NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;83.59;81.31
1050;CARREFOUR(896);NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.83;99.6
1050;FNAC(899);NULL;0;NULL;Fnac;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.54;84.94
1050;FNAC(899);NULL;0;NULL;Fnac;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.09;7.97
1050;FNAC(899);NULL;0;NULL;Fnac;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.3;17.13
1050;FNAC(899);NULL;0;NULL;Fnac;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;98.13;88.05
1050;TPH(901);NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;99.71;23.71
1050;TPH(901);NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;22.88;73.54
1050;TPH(901);NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;58.5;93.2
1066;mobile hut(905);c cial auchan la rotonde;62400;bethune;Videlec;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.19;32.95
1066;mobile hut(905);c cial auchan la rotonde;62400;bethune;Videlec;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;94.81;90.22
1066;mobile hut(905);c cial auchan la rotonde;62400;bethune;Videlec;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;53.57;80.49
1798;INTERNITY(945);CCIAL;80100;ABBEVILLE;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;31.61;82.95
1798;INTERNITY(945);CCIAL;80100;ABBEVILLE;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;12.01;70.1
1798;INTERNITY(945);CCIAL;80100;ABBEVILLE;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.78;14.78
1798;GEANT(946);CCIAL;80100;ABBEVILLE;Casino;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;86.92;61.43
1798;GEANT(946);CCIAL;80100;ABBEVILLE;Casino;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;13.54;43.83
1006;phone house(166);39 avenue garibaldi;87100;limoges;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;75.62;54.24
1006;phone house(166);39 avenue garibaldi;87100;limoges;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;54.85;89.31
1006;phone house(166);39 avenue garibaldi;87100;limoges;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;92.8;6.46
1006;phone house(166);39 avenue garibaldi;87100;limoges;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;33.5;88.33
1717;internity(167);route de cernay;51100;reims;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;81.19;43.58
1717;internity(167);route de cernay;51100;reims;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;95.4;94.48
1717;internity(167);route de cernay;51100;reims;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.81;47.03
1717;internity(167);route de cernay;51100;reims;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;67.89;5.39
1717;carrefour(168);route de cernay;51100;reims;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;81.43;47.16
1717;carrefour(168);route de cernay;51100;reims;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;86.23;45.68
1717;carrefour(168);route de cernay;51100;reims;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.81;22.91
1139;the phone house(169);grande rue;38000;grenoble;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;66.53;66.67
1139;the phone house(169);grande rue;38000;grenoble;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;72.07;13.25
1139;the phone house(169);grande rue;38000;grenoble;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;9.69;69.3
1139;the phone house(169);grande rue;38000;grenoble;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;86.18;44.89
1066;auchan(170);c cial la rotonde;62400;bethune;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;79.54;55.81
1066;auchan(170);c cial la rotonde;62400;bethune;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;85.95;49.66
1066;auchan(170);c cial la rotonde;62400;bethune;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.82;46.37
1066;auchan(170);c cial la rotonde;62400;bethune;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.53;87.93
1066;tph(171);galerie la rotonde;62400;bethune;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;68.95;12.8
1066;tph(171);galerie la rotonde;62400;bethune;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;17.13;16
1066;tph(171);galerie la rotonde;62400;bethune;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;19.17;44.82
1040;-173;ccial;91806;brunoy;Cora;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;88.51;68.35
1040;-173;ccial;91806;brunoy;Cora;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;57.83;98.78
1040;-173;ccial;91806;brunoy;Cora;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;38.39;49.25
1040;-173;ccial;91806;brunoy;Cora;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.91;11.19
1040;-174;ccial val d'yerres;91806;brunoy;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.57;42.15
1040;-174;ccial val d'yerres;91806;brunoy;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.76;26.92
1040;-174;ccial val d'yerres;91806;brunoy;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.22;2.48
1040;-174;ccial val d'yerres;91806;brunoy;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;98.38;19.68
1088;auchan(176);NULL;0;NULL;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;4.12;3.36
1088;auchan(176);NULL;0;NULL;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;14.57;21
1088;auchan(176);NULL;0;NULL;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;35.02;32.39
1012;creteil(177);ctr com creteil soleil;94000;creteil;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;12.03;55.04
1012;creteil(177);ctr com creteil soleil;94000;creteil;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;18.55;29.9
1012;creteil(177);ctr com creteil soleil;94000;creteil;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;55.08;47.08
1012;creteil(177);ctr com creteil soleil;94000;creteil;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;96.96;7.09
1103;tph creteil(178);NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;75.58;81.1
1103;tph creteil(178);NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;47.85;60.71
1103;tph creteil(178);NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;7.62;91.04
1103;tph creteil(178);NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;72.53;24.91
1103;carefour(180);NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.14;49.19
1103;carefour(180);NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;69.26;60.95
1103;carefour(180);NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;42.59;51.96
1103;carefour(180);NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;96.19;54.93
1103;fnac(181);NULL;0;NULL;Fnac;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;55.82;13.6
1103;fnac(181);NULL;0;NULL;Fnac;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.56;92.32
1103;fnac(181);NULL;0;NULL;Fnac;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;25.77;87.3
1103;fnac(181);NULL;0;NULL;Fnac;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;41.83;95.34
1806;st serge(191);3 bd gaston ramon;49000;angers;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;42.07;19.73
1806;st serge(191);3 bd gaston ramon;49000;angers;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;82.67;40.25
1806;st serge(191);3 bd gaston ramon;49000;angers;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;18.32;98.94
1106;phone house(193);rue st lazare;75008;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;31.49;39.57
1106;phone house(193);rue st lazare;75008;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;97.93;98.65
1106;phone house(193);rue st lazare;75008;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;4.23;52.76
1106;fnac st lazare(196);rue st lazare;75008;paris;Fnac;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;53.03;31.41
1106;fnac st lazare(196);rue st lazare;75008;paris;Fnac;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;78.34;95.42
1106;fnac st lazare(196);rue st lazare;75008;paris;Fnac;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.25;32.39
1106;fnac st lazare(196);rue st lazare;75008;paris;Fnac;604408;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;31.82;14.37
1099;-198;NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.78;38.42
1099;-198;NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;97.03;3.4
1097;The Phone House(200);Place des Halles;67000;strasbourg;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;99.53;13.04
1097;The Phone House(200);Place des Halles;67000;strasbourg;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;50.61;99.75
1097;The Phone House(200);Place des Halles;67000;strasbourg;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;7.68;40.52
1097;The Phone House(200);Place des Halles;67000;strasbourg;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;25.77;99.42
1097;VIDELEC(201);rue des grandes arcades;67000;strasbourg;Videlec;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;83.97;46.61
1097;VIDELEC(201);rue des grandes arcades;67000;strasbourg;Videlec;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;88.49;85.79
1097;VIDELEC(201);rue des grandes arcades;67000;strasbourg;Videlec;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;50.14;35.53
1097;Tel and Com(203);rue du vieux marché auxvins;67000;strasbourg;05-mai;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;35.67;94.1
1097;Tel and Com(203);rue du vieux marché auxvins;67000;strasbourg;05-mai;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;31.33;61.01
1097;Tel and Com(203);rue du vieux marché auxvins;67000;strasbourg;05-mai;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;44.86;37.57
1097;Tel and Com(203);rue du vieux marché auxvins;67000;strasbourg;05-mai;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;94.45;93.3
1097;Telephon store(204);place des halles;67000;strasbourg;TelephoneStore;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;57.69;59.67
1097;Telephon store(204);place des halles;67000;strasbourg;TelephoneStore;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.05;40.92
1097;Telephon store(204);place des halles;67000;strasbourg;TelephoneStore;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.97;94.97
1119;tph victor hugo(207);av victor hugo;75116;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;86.55;89.38
1119;tph victor hugo(207);av victor hugo;75116;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;37.19;48.66
1119;tph victor hugo(207);av victor hugo;75116;paris;TPH;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;92.57;67.7
1119;tph victor hugo(207);av victor hugo;75116;paris;TPH;604408;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;76.08;19.47
1073;AUCHAN(221);Centre commercial;13400;AUBAGNE;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;42.02;32.16
1073;AUCHAN(221);Centre commercial;13400;AUBAGNE;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;18.18;62.31
1073;AUCHAN(221);Centre commercial;13400;AUBAGNE;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.9;8.74
1073;AUCHAN(221);Centre commercial;13400;AUBAGNE;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.52;80.96
